Surface reelle bati,Nombre pieces principales,Type local,Surface terrain,Nombre de lots,Valeur fonciere,No voie,Type de voie,Voie,Code postal,Commune,prix_m2,adresse_complete,latitude,longitude
100.0,3.0,Maison,213.0,0,"385000,00",183.0,RUE,DE LA BENAUGE,33100.0,BORDEAUX,3850.0,"183 RUE DE LA BENAUGE, 33100 BORDEAUX",44.8407852,-0.5498889
55.0,3.0,Maison,63.0,0,"120350,00",21.0,RUE,FRANC SANSON,33100.0,BORDEAUX,2188.181818181818,"21 RUE FRANC SANSON, 33100 BORDEAUX",44.8286137,-0.5387224
91.0,4.0,Maison,53.0,0,"419150,00",24.0,RUE,DUBESSAN,33100.0,BORDEAUX,4606.043956043956,"24 RUE DUBESSAN, 33100 BORDEAUX",44.8424925,-0.5589469
152.0,6.0,Maison,184.0,0,"843000,00",23.0,RUE,DE NUITS,33100.0,BORDEAUX,5546.0526315789475,"23 RUE DE NUITS, 33100 BORDEAUX",44.8424449,-0.5536112
98.0,4.0,Maison,127.0,0,"492500,00",23.0,RUE,CAZENAVE,33100.0,BORDEAUX,5025.510204081633,"23 RUE CAZENAVE, 33100 BORDEAUX",44.8461476,-0.5485148
94.0,4.0,Maison,817.0,0,"350000,00",50.0,RUE,FRANC SANSON,33100.0,BORDEAUX,3723.404255319149,"50 RUE FRANC SANSON, 33100 BORDEAUX",44.8294467,-0.5379011
72.0,3.0,Maison,233.0,0,"431200,00",30.0,RUE,BAUDRIMONT,33100.0,BORDEAUX,5988.888888888889,"30 RUE BAUDRIMONT, 33100 BORDEAUX",44.8465435,-0.547572
100.0,3.0,Maison,356.0,0,"441920,00",85.0,RUE,CAMILLE FLAMMARION,33100.0,BORDEAUX,4419.2,"85 RUE CAMILLE FLAMMARION, 33100 BORDEAUX",44.8488885,-0.540355
76.0,3.0,Maison,154.0,0,"386700,00",13.0,CITE,DE LIBOURNE,33100.0,BORDEAUX,5088.1578947368425,"13 CITE DE LIBOURNE, 33100 BORDEAUX",44.8474959,-0.5466484
192.0,6.0,Maison,823.0,0,"564000,00",371.0,AV,THIERS,33100.0,BORDEAUX,2937.5,"371 AV THIERS, 33100 BORDEAUX",44.852613,-0.5393084
80.0,3.0,Maison,158.0,0,"495000,00",39.0,RUE,DE TREGEY,33100.0,BORDEAUX,6187.5,"39 RUE DE TREGEY, 33100 BORDEAUX",44.8401839,-0.5475931
60.0,3.0,Maison,94.0,0,"280000,00",17.0,RUE,JEAN DOLLFUS,33100.0,BORDEAUX,4666.666666666667,"17 RUE JEAN DOLLFUS, 33100 BORDEAUX",44.8455804,-0.5569097
134.0,6.0,Maison,199.0,0,"1055900,00",120.0,RUE,CAMILLE FLAMMARION,33100.0,BORDEAUX,7879.850746268657,"120 RUE CAMILLE FLAMMARION, 33100 BORDEAUX",44.8484681,-0.5383285
79.0,3.0,Maison,72.0,0,"295000,00",5.0,RUE,JEAN FORTON,33100.0,BORDEAUX,3734.1772151898736,"5 RUE JEAN FORTON, 33100 BORDEAUX",44.8478441,-0.5630968
112.0,6.0,Maison,93.0,0,"533300,00",25.0,RUE,DE BLAYE,33100.0,BORDEAUX,4761.607142857143,"25 RUE DE BLAYE, 33100 BORDEAUX",44.8475492,-0.5442337
90.0,3.0,Maison,139.0,0,"675800,00",18.0,RUE,JOSEPH PUJOL,33100.0,BORDEAUX,7508.888888888889,"18 RUE JOSEPH PUJOL, 33100 BORDEAUX",44.8479127,-0.5457486
80.0,4.0,Maison,103.0,0,"290500,00",16.0,BD,LUDOVIC TRARIEUX,33100.0,BORDEAUX,3631.25,"16 BD LUDOVIC TRARIEUX, 33100 BORDEAUX",44.8408704,-0.5467
50.0,4.0,Maison,145.0,0,"243000,00",45.0,BD,JULES SIMON,33100.0,BORDEAUX,4860.0,"45 BD JULES SIMON, 33100 BORDEAUX",44.842817,-0.5469114
98.0,4.0,Maison,227.0,0,"450000,00",20.0,RUE,LEONARD LENOIR,33100.0,BORDEAUX,4591.836734693878,"20 RUE LEONARD LENOIR, 33100 BORDEAUX",44.8412147,-0.5536514
95.0,4.0,Maison,102.0,0,"375625,00",35.0,RUE,JULES VERNE,33100.0,BORDEAUX,3953.9473684210525,"35 RUE JULES VERNE, 33100 BORDEAUX",44.8507762,-0.5399421
142.0,7.0,Maison,320.0,0,"445000,00",17.0,RUE,JULES LEMAITRE,33100.0,BORDEAUX,3133.8028169014083,"17 RUE JULES LEMAITRE, 33100 BORDEAUX",44.8403561,-0.5456372
77.0,3.0,Maison,71.0,0,"380316,00",11.0,RUE,JEAN FORTON,33100.0,BORDEAUX,4939.168831168831,"11 RUE JEAN FORTON, 33100 BORDEAUX",44.8477933,-0.5629712
90.0,3.0,Maison,122.0,0,"311000,00",1.0,CITE,SAINT MARTIN,33100.0,BORDEAUX,3455.5555555555557,"1 CITE SAINT MARTIN, 33100 BORDEAUX",44.8498437,-0.5454917
56.0,3.0,Maison,207.0,0,"357410,00",103.0,RUE,ANTOINE MONIER,33100.0,BORDEAUX,6382.321428571428,"103 RUE ANTOINE MONIER, 33100 BORDEAUX",44.8468966,-0.5418519
77.0,3.0,Maison,74.0,0,"295000,00",61.0,RUE,JEAN FORTON,33100.0,BORDEAUX,3831.1688311688313,"61 RUE JEAN FORTON, 33100 BORDEAUX",44.8470141,-0.5612086
50.0,2.0,Maison,106.0,0,"250000,00",112.0,RUE,BAUDRY LACANTINERIE,33100.0,BORDEAUX,5000.0,"112 RUE BAUDRY LACANTINERIE, 33100 BORDEAUX",44.8491559,-0.5379986
115.0,5.0,Maison,161.0,0,"517500,00",26.0,RUE,BAUDRY LACANTINERIE,33100.0,BORDEAUX,4500.0,"26 RUE BAUDRY LACANTINERIE, 33100 BORDEAUX",44.8497785,-0.5420548
100.0,6.0,Maison,559.0,0,"420000,00",38.0,RUE,PREVILLE,33100.0,BORDEAUX,4200.0,"38 RUE PREVILLE, 33100 BORDEAUX",44.8539792,-0.5407019
110.0,3.0,Maison,72.0,0,"288000,00",58.0,RUE,DES VIVANTS,33100.0,BORDEAUX,2618.181818181818,"58 RUE DES VIVANTS, 33100 BORDEAUX",44.852956,-0.5421638
90.0,3.0,Maison,229.0,0,"474300,00",40.0,RUE,CAMILLE FLAMMARION,33100.0,BORDEAUX,5270.0,"40 RUE CAMILLE FLAMMARION, 33100 BORDEAUX",44.8491638,-0.5426051
70.0,4.0,Maison,147.0,0,"281590,00",64.0,RUE,EDOUARD MAYAUDON,33100.0,BORDEAUX,4022.714285714286,"64 RUE EDOUARD MAYAUDON, 33100 BORDEAUX",44.8488501,-0.5480275
80.0,4.0,Maison,143.0,0,"379000,00",29.0,RUE,FREDERIC BASTIAT,33100.0,BORDEAUX,4737.5,"29 RUE FREDERIC BASTIAT, 33100 BORDEAUX",44.8426357,-0.5474305
124.0,5.0,Maison,205.0,0,"663200,00",41.0,CITE,DU PERIER,33100.0,BORDEAUX,5348.387096774193,"41 CITE DU PERIER, 33100 BORDEAUX",44.850903,-0.5448123
71.0,3.0,Maison,149.0,0,"310000,00",29.0,BD,JULES SIMON,33100.0,BORDEAUX,4366.197183098591,"29 BD JULES SIMON, 33100 BORDEAUX",44.8424214,-0.5468941
66.0,3.0,Maison,168.0,0,"445000,00",37.0,RUE,JULES VERNE,33100.0,BORDEAUX,6742.424242424242,"37 RUE JULES VERNE, 33100 BORDEAUX",44.8507059,-0.5399635
55.0,3.0,Maison,147.0,0,"281900,00",52.0,RUE,BAUDRY LACANTINERIE,33100.0,BORDEAUX,5125.454545454545,"52 RUE BAUDRY LACANTINERIE, 33100 BORDEAUX",44.8495872,-0.5407211
90.0,4.0,Maison,288.0,0,"340000,00",61.0,RUE,HORTENSE,33100.0,BORDEAUX,3777.777777777778,"61 RUE HORTENSE, 33100 BORDEAUX",44.8476752,-0.559546
64.0,1.0,Maison,180.0,0,"250000,00",34.0,RUE,ETOBON CHENEBIER,33100.0,BORDEAUX,3906.25,"34 RUE ETOBON CHENEBIER, 33100 BORDEAUX",44.8422774,-0.5507813
109.0,6.0,Maison,222.0,0,"400000,00",118.0,RUE,GUSTAVE CARDE,33100.0,BORDEAUX,3669.7247706422017,"118 RUE GUSTAVE CARDE, 33100 BORDEAUX",44.8460948,-0.5570794
42.0,2.0,Maison,114.0,0,"178572,00",55.0,RUE,BONNEFIN,33100.0,BORDEAUX,4251.714285714285,"55 RUE BONNEFIN, 33100 BORDEAUX",44.8423648,-0.5486393
110.0,6.0,Maison,189.0,0,"685000,00",187.0,RUE,DE LA BENAUGE,33100.0,BORDEAUX,6227.272727272727,"187 RUE DE LA BENAUGE, 33100 BORDEAUX",44.8408069,-0.5496744
42.0,3.0,Maison,41.0,0,"190000,00",2.0,RUE,DE SAINT EMILION,33100.0,BORDEAUX,4523.809523809524,"2 RUE DE SAINT EMILION, 33100 BORDEAUX",44.8474389,-0.5476057
115.0,5.0,Maison,127.0,0,"407700,00",62.0,RUE,PROMIS,33100.0,BORDEAUX,3545.217391304348,"62 RUE PROMIS, 33100 BORDEAUX",44.8398094,-0.5537748
125.0,4.0,Maison,296.0,0,"622000,00",31.0,RUE,BONNEFIN,33100.0,BORDEAUX,4976.0,"31 RUE BONNEFIN, 33100 BORDEAUX",44.8437311,-0.5504241
70.0,3.0,Maison,171.0,0,"413550,00",16.0,CITE,DE LA TOURATTE,33100.0,BORDEAUX,5907.857142857143,"16 CITE DE LA TOURATTE, 33100 BORDEAUX",44.8312679,-0.5428498
65.0,4.0,Maison,245.0,0,"470000,00",45.0,BD,LUDOVIC TRARIEUX,33100.0,BORDEAUX,7230.7692307692305,"45 BD LUDOVIC TRARIEUX, 33100 BORDEAUX",44.8396635,-0.5462654
130.0,5.0,Maison,316.0,0,"803000,00",104.0,RUE,JOSEPH FAURE,33100.0,BORDEAUX,6176.923076923077,"104 RUE JOSEPH FAURE, 33100 BORDEAUX",44.8396724,-0.5486235
87.0,5.0,Maison,124.0,0,"440000,00",29.0,RUE,DE TREGEY,33100.0,BORDEAUX,5057.471264367816,"29 RUE DE TREGEY, 33100 BORDEAUX",44.8398067,-0.5473562
87.0,3.0,Maison,239.0,0,"490000,00",46.0,RUE,DU PETIT CARDINAL,33100.0,BORDEAUX,5632.183908045977,"46 RUE DU PETIT CARDINAL, 33100 BORDEAUX",44.8466389,-0.5447724
60.0,4.0,Maison,151.0,0,"350000,00",94.0,RUE,REIGNIER,33100.0,BORDEAUX,5833.333333333333,"94 RUE REIGNIER, 33100 BORDEAUX",44.8462492,-0.5583402
140.0,5.0,Maison,220.0,0,"260000,00",15.0,RUE,GAY LUSSAC,33100.0,BORDEAUX,1857.142857142857,"15 RUE GAY LUSSAC, 33100 BORDEAUX",44.847919,-0.5385309
30.0,2.0,Maison,64.0,0,"199533,00",19.0,RUE,GALIN,33100.0,BORDEAUX,6651.1,"19 RUE GALIN, 33100 BORDEAUX",44.8489384,-0.5435182
54.0,4.0,Maison,440.0,0,"470000,00",23.0,RUE,ANTOINE MONIER,33100.0,BORDEAUX,8703.703703703704,"23 RUE ANTOINE MONIER, 33100 BORDEAUX",44.8484944,-0.5441419
123.0,4.0,Maison,316.0,0,"299000,00",56.0,RUE,FRANC SANSON,33100.0,BORDEAUX,2430.8943089430895,"56 RUE FRANC SANSON, 33100 BORDEAUX",44.8296305,-0.5376844
124.0,5.0,Maison,349.0,0,"760000,00",31.0,RUE,MONTMEJEAN,33100.0,BORDEAUX,6129.032258064516,"31 RUE MONTMEJEAN, 33100 BORDEAUX",44.8406986,-0.5572048
77.0,3.0,Maison,170.0,0,"415500,00",22.0,RUE,DE JANEAU,33100.0,BORDEAUX,5396.103896103896,"22 RUE DE JANEAU, 33100 BORDEAUX",44.8430541,-0.5481853
87.0,5.0,Maison,246.0,0,"240000,00",127.0,RUE,CAMILLE FLAMMARION,33100.0,BORDEAUX,2758.6206896551726,"127 RUE CAMILLE FLAMMARION, 33100 BORDEAUX",44.8485763,-0.5384403
69.0,4.0,Maison,209.0,0,"417000,00",17.0,RUE,GAY LUSSAC,33100.0,BORDEAUX,6043.478260869565,"17 RUE GAY LUSSAC, 33100 BORDEAUX",44.8480303,-0.5385109
155.0,6.0,Maison,120.0,0,"580000,00",4.0,RUE,FREDERIC BASTIAT,33100.0,BORDEAUX,3741.935483870968,"4 RUE FREDERIC BASTIAT, 33100 BORDEAUX",44.8425323,-0.548485
79.0,3.0,Maison,71.0,0,"234000,00",7.0,RUE,JEAN FORTON,33100.0,BORDEAUX,2962.025316455696,"7 RUE JEAN FORTON, 33100 BORDEAUX",44.847825,-0.5630504
143.0,5.0,Maison,233.0,0,"490000,00",82.0,RUE,CAMILLE FLAMMARION,33100.0,BORDEAUX,3426.573426573427,"82 RUE CAMILLE FLAMMARION, 33100 BORDEAUX",44.8488221,-0.540506
85.0,5.0,Maison,230.0,0,"742000,00",9.0,RUE,DE SAINT EMILION,33100.0,BORDEAUX,8729.411764705883,"9 RUE DE SAINT EMILION, 33100 BORDEAUX",44.8471416,-0.5474141
